Applicant_ID,Applicant_Gender,Owned_Car,Owned_Realty,Total_Children,Total_Income,Income_Type,Education_Type,Family_Status,Housing_Type,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Job_Title,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt,Status
5051175,1,1,0,0,292500,4,4,1,1,1,0,0,0,8,2,52,4,3,17,1
5051176,1,1,0,0,292500,4,4,1,1,1,0,0,0,8,2,52,4,2,5,1
5051177,1,1,0,1,247500,4,4,1,1,1,0,1,0,8,3,36,6,0,8,1
5051178,1,1,0,1,247500,4,4,1,1,1,0,1,0,8,3,36,6,0,29,1
5051179,1,1,0,1,247500,4,4,1,1,1,0,1,0,8,3,36,6,1,16,1
5051180,1,1,0,1,247500,4,4,1,1,1,0,1,0,8,3,36,6,0,8,1
5051182,0,0,0,0,202500,0,1,1,1,1,0,1,0,10,2,52,5,0,9,1
5051183,0,0,0,0,202500,0,1,1,1,1,0,1,0,10,2,52,5,0,10,1
5051186,1,1,0,0,135000,4,4,3,1,1,0,0,0,3,1,34,3,0,27,1
5051187,1,1,0,0,135000,4,4,3,1,1,0,0,0,3,1,34,3,0,23,1
5051190,1,1,0,2,171000,4,1,1,1,1,0,0,0,8,4,28,3,0,12,1
5051191,1,1,0,2,171000,4,1,1,1,1,0,0,0,8,4,28,3,4,19,1
5051192,1,0,0,0,270000,4,2,2,4,1,1,0,0,10,1,50,2,0,8,1
5051208,0,1,0,0,160200,2,1,1,1,1,1,0,0,10,2,40,18,0,53,1
5051210,1,1,0,0,191700,4,3,1,1,1,1,1,0,4,2,43,18,1,45,1
5051212,1,1,0,0,540000,0,1,1,5,1,1,1,0,7,2,38,15,0,48,1
5051213,1,1,0,0,540000,0,1,1,1,1,0,1,0,10,2,48,17,0,13,1
5051214,1,1,0,0,540000,0,1,1,1,1,0,1,0,10,2,48,17,0,13,1
5051216,1,1,0,0,540000,0,1,1,1,1,0,1,0,10,2,48,17,0,35,1
5051217,1,1,0,0,540000,0,1,1,1,1,0,1,0,10,2,48,17,0,13,1
5051219,1,1,0,0,540000,0,1,1,1,1,0,1,0,10,2,48,17,0,38,1
5051220,1,1,0,0,540000,0,1,1,1,1,0,1,0,10,2,48,17,0,13,1
5051226,0,0,0,0,225000,0,1,1,1,1,0,0,0,14,2,60,8,1,14,1
5051227,0,0,0,0,225000,0,1,1,1,1,0,0,0,14,2,60,8,0,14,1
5051228,0,0,0,1,135000,0,4,0,1,1,0,0,0,14,3,36,1,0,12,1
5051229,0,0,0,1,135000,0,4,0,1,1,0,0,0,14,3,36,1,3,33,1
5051233,0,0,0,1,135000,0,4,0,1,1,0,0,0,14,3,36,1,0,8,1
5051234,0,0,0,1,135000,0,4,0,1,1,0,0,0,14,3,36,1,0,7,1
5051235,0,0,0,1,135000,0,4,0,1,1,0,0,0,14,3,36,1,0,4,1
5051255,1,1,0,0,135000,4,4,1,1,1,0,0,0,4,2,50,10,0,18,1
5051256,1,1,0,0,135000,4,4,1,1,1,0,0,0,4,2,50,10,0,36,1
5051258,1,1,0,0,135000,4,4,1,1,1,0,0,0,4,2,50,10,0,17,1
5051260,0,0,0,0,180000,0,4,1,1,1,0,0,0,14,2,50,12,0,26,1
5051261,0,0,0,0,180000,0,4,1,1,1,0,0,0,14,2,50,12,0,52,1
5052582,1,0,0,1,135000,4,4,1,3,1,0,0,0,16,3,43,8,0,21,1
5052584,1,0,0,1,135000,4,4,1,3,1,0,0,0,16,3,43,8,0,31,1
5052585,1,0,0,1,135000,4,4,1,3,1,0,0,0,16,3,43,8,0,32,1
5052601,0,1,1,0,135000,4,1,1,1,1,0,1,0,3,2,36,10,0,19,1
5052602,0,1,1,0,135000,4,1,1,1,1,0,1,0,3,2,36,10,0,19,1
5052603,0,1,1,0,135000,4,1,1,1,1,0,1,0,3,2,36,10,0,19,1
5052616,1,1,1,0,180000,4,4,3,1,1,0,0,0,1,1,51,5,0,6,1
5052617,1,1,1,0,180000,4,4,3,1,1,0,0,0,1,1,51,5,0,34,1
5052618,1,1,1,0,180000,4,4,3,1,1,0,0,0,1,1,51,5,0,7,1
5052619,1,1,1,0,180000,4,4,3,1,1,0,0,0,1,1,51,5,0,23,1
5052620,1,1,1,1,180000,0,4,1,1,1,0,1,0,6,3,44,6,0,26,1
5052621,1,1,1,1,180000,0,4,1,1,1,0,1,0,6,3,44,6,0,31,1
5052622,1,1,1,1,180000,0,4,1,1,1,0,1,0,6,3,44,6,0,26,1
5052623,1,1,1,1,180000,0,4,1,1,1,0,1,0,6,3,44,6,2,39,1
5052624,1,1,1,1,180000,0,4,1,1,1,0,1,0,6,3,44,6,0,32,1
5052625,0,1,0,0,81000,4,4,3,1,1,0,0,0,8,1,51,16,0,29,1
5052627,0,1,0,0,81000,4,4,3,1,1,0,0,0,8,1,51,16,0,14,1
5052632,0,0,1,0,112500,0,4,0,1,1,1,1,0,8,2,23,2,0,17,1
5052634,1,0,1,0,253800,0,1,1,1,1,0,1,0,10,2,57,9,0,47,1
5052635,1,0,1,0,253800,0,1,1,1,1,0,1,0,10,2,57,9,0,22,1
5052636,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,7,1
5052637,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,46,1
5052638,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,7,1
5052639,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,5,1
5052640,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,7,1
5052641,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,7,1
5052642,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,27,1
5052643,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,7,1
5052644,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,7,1
5052645,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,6,1
5052646,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,1,1
5052647,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,7,1
5052648,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,5,1
5052649,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,2,1
5052650,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,57,16,0,1,1
5052651,0,0,1,0,103500,4,4,1,1,1,0,0,1,7,2,29,2,1,1,0
5052652,0,0,1,0,103500,4,4,1,1,1,0,0,1,7,2,29,2,1,1,0
5052653,0,0,1,0,103500,4,4,1,1,1,0,0,1,7,2,29,2,7,4,0
5052654,0,0,1,0,103500,4,4,1,1,1,0,0,1,7,2,29,2,0,3,1
5052655,0,0,1,0,103500,4,4,1,1,1,0,0,1,7,2,29,2,0,3,1
5052656,0,0,1,0,103500,4,4,1,1,1,0,0,1,7,2,29,2,2,19,1
5052657,0,0,1,0,103500,4,4,1,1,1,0,0,1,7,2,29,2,2,13,1
5052659,0,0,1,0,103500,4,4,1,1,1,0,0,1,7,2,29,2,15,4,0
5052660,0,0,1,0,103500,4,4,1,1,1,0,0,1,7,2,29,2,0,12,1
5052661,0,0,1,0,103500,4,4,1,1,1,0,0,1,7,2,29,2,11,4,0
5052662,0,1,0,0,247500,0,4,1,1,1,0,0,0,6,2,44,13,0,39,1
5052664,0,1,0,0,247500,0,4,1,1,1,0,0,0,6,2,44,13,0,58,1
5052665,0,1,0,0,247500,0,4,1,1,1,0,0,0,6,2,44,13,0,26,1
5052666,0,1,0,0,247500,0,4,1,1,1,0,0,0,6,2,44,13,0,27,1
5052667,0,1,0,0,247500,0,4,1,1,1,0,0,0,6,2,44,13,0,27,1
5052668,0,1,0,0,247500,0,4,1,1,1,0,0,0,6,2,44,13,0,58,1
5052669,0,1,0,0,247500,0,4,1,1,1,0,0,0,6,2,44,13,0,31,1
5052670,0,1,0,0,247500,0,4,1,1,1,0,0,0,6,2,44,13,0,55,1
5052673,0,0,1,1,135000,4,1,1,1,1,1,1,0,6,3,43,23,0,51,1
5052678,0,0,1,1,135000,4,1,1,1,1,1,1,0,6,3,43,23,0,28,1
5052679,0,0,1,1,135000,4,1,1,1,1,1,1,0,6,3,43,23,0,27,1
5052688,0,0,0,0,90000,0,4,1,1,1,0,0,0,8,2,32,9,1,21,1
5052690,0,0,0,0,90000,0,4,1,1,1,0,0,0,8,2,32,9,0,34,1
5052691,0,0,0,0,90000,0,4,1,1,1,0,0,0,8,2,32,9,0,14,1
5052692,0,0,0,0,90000,0,4,1,1,1,0,0,0,8,2,32,9,0,15,1
5052693,1,0,1,0,180000,0,4,1,1,1,0,0,0,8,2,29,5,0,32,1
5052694,1,0,1,0,180000,0,4,1,1,1,0,0,0,8,2,29,5,0,13,1
5052695,1,0,1,0,180000,0,4,1,1,1,0,0,0,8,2,29,5,0,13,1
5052716,0,0,0,0,180000,4,4,3,5,1,0,0,0,8,1,53,7,0,26,1
5052717,0,0,0,0,180000,4,4,3,5,1,0,0,0,8,1,53,7,0,26,1
5052718,0,0,0,0,180000,4,4,3,5,1,0,0,0,8,1,53,7,0,3,1
5052723,0,0,1,1,180000,4,4,3,2,1,0,0,0,8,2,30,4,0,14,1
5052724,0,0,1,1,180000,4,4,3,2,1,0,0,0,8,2,30,4,0,53,1
5052725,0,0,1,1,180000,4,4,3,2,1,0,0,0,8,2,30,4,0,14,1
5052726,0,0,0,1,180000,4,4,3,2,1,0,0,0,8,2,30,4,9,40,1
5052727,0,0,1,0,270000,0,4,3,1,1,0,0,0,1,1,47,6,0,9,1
5052728,0,0,1,0,270000,0,4,3,1,1,0,0,0,1,1,47,6,0,9,1
5052729,0,0,1,0,270000,0,4,3,1,1,0,0,0,1,1,47,6,0,8,1
5052730,0,0,1,0,270000,4,1,1,1,1,0,0,0,14,2,46,5,0,1,1
5052731,0,0,1,0,180000,0,4,0,1,1,0,0,0,8,2,38,4,0,14,1
5052732,0,0,1,0,180000,4,4,2,1,1,0,0,0,2,1,43,3,1,13,1
5052733,0,0,1,2,180000,0,4,1,1,1,0,0,1,6,4,29,2,0,10,1
5052734,0,0,1,2,180000,0,4,1,1,1,0,0,1,6,4,29,2,0,10,1
5052735,0,0,1,2,180000,0,4,1,1,1,0,0,1,6,4,29,2,0,10,1
5052736,0,0,1,2,180000,0,4,1,1,1,0,0,1,6,4,29,2,0,6,1
5052737,0,0,1,2,180000,0,4,1,1,1,0,0,1,6,4,29,2,0,10,1
5052738,0,0,1,2,180000,0,4,1,1,1,0,0,1,6,4,29,2,0,10,1
5052739,0,0,1,2,180000,0,4,1,1,1,0,0,1,6,4,29,2,0,7,1
5052740,0,0,1,2,180000,0,4,1,1,1,0,0,1,6,4,29,2,0,4,1
5052750,0,0,1,0,252000,2,1,4,1,1,0,0,0,10,1,46,23,0,33,1
5052751,0,0,1,0,252000,2,1,4,1,1,0,0,0,10,1,46,23,0,5,1
5052752,0,0,1,0,252000,2,1,4,1,1,0,0,0,10,1,46,23,0,32,1
5052753,0,0,1,0,252000,2,1,4,1,1,0,0,0,10,1,46,23,0,4,1
5052754,0,0,1,0,252000,2,1,4,1,1,0,0,0,10,1,46,23,0,5,1
5052755,1,0,1,0,225000,4,4,0,1,1,0,0,0,10,2,29,4,5,37,1
5052756,1,0,1,0,225000,4,4,0,1,1,0,0,0,10,2,29,4,5,48,1
5052764,0,0,1,0,315000,4,4,1,1,1,0,0,0,14,2,60,5,0,13,1
5052765,0,0,1,0,315000,4,4,1,1,1,0,0,0,14,2,60,5,2,12,1
5052766,0,0,1,0,315000,4,4,1,1,1,0,0,0,14,2,60,5,0,6,1
5052767,0,0,0,1,180000,2,4,1,2,1,1,1,0,8,3,46,1,0,40,1
5052770,0,0,0,1,180000,2,4,1,2,1,1,1,0,8,3,46,1,0,53,1
5052771,0,0,0,1,180000,2,4,1,2,1,1,1,0,8,3,46,1,0,4,1
5052772,0,0,0,1,180000,2,4,1,2,1,1,1,0,8,3,46,1,0,3,1
5052783,1,1,1,2,166500,4,4,1,1,1,1,0,1,10,4,44,8,0,10,1
5052784,1,1,1,0,112500,4,4,1,1,1,1,0,0,4,2,35,9,0,45,1
5052785,1,1,1,0,112500,4,4,1,1,1,1,0,0,4,2,35,9,0,3,1
5052786,1,1,1,0,112500,4,4,1,1,1,1,0,0,4,2,35,9,0,7,1
5052787,1,1,1,0,112500,4,4,1,1,1,1,0,0,4,2,35,9,0,6,1
5052788,1,1,1,0,112500,4,4,1,1,1,1,0,0,4,2,35,9,0,7,1
5052794,1,1,1,0,112500,4,4,1,1,1,1,0,0,4,2,35,9,0,54,1
5052795,1,1,1,0,112500,4,4,1,1,1,1,0,0,4,2,35,9,0,3,1
5052796,1,1,1,0,112500,4,4,1,1,1,1,0,0,4,2,35,9,0,21,1
5052797,1,1,1,0,112500,4,4,1,1,1,1,0,0,4,2,35,9,0,3,1
5052807,1,1,1,1,180000,4,1,1,1,1,0,0,0,4,3,23,1,0,15,1
5052808,1,1,1,1,180000,4,1,1,1,1,0,0,0,4,3,23,1,1,10,1
5052809,1,1,1,1,180000,4,1,1,1,1,0,0,0,4,3,23,1,0,2,1
5052810,0,0,1,0,117000,4,4,1,1,1,0,0,0,10,2,48,13,0,5,1
5052811,0,0,1,0,117000,4,4,1,1,1,0,0,0,10,2,48,13,0,15,1
5052812,0,0,1,0,117000,4,4,1,1,1,0,0,0,10,2,48,13,1,4,1
5052813,0,0,1,0,117000,4,4,1,1,1,0,0,0,10,2,48,13,0,11,1
5052815,0,0,1,0,180000,4,4,3,1,1,0,1,0,6,1,40,3,0,6,1
5052818,0,0,1,0,180000,4,4,3,1,1,0,1,0,6,1,40,3,0,54,1
5052819,0,0,1,0,180000,4,4,3,1,1,0,1,0,6,1,40,3,0,45,1
5052823,0,0,1,0,180000,4,4,3,1,1,0,1,0,6,1,40,3,0,54,1
5052824,0,1,1,1,90000,4,4,1,1,1,0,0,0,10,3,40,10,0,28,1
5052825,0,1,1,1,90000,4,4,1,1,1,0,0,0,10,3,40,10,0,54,1
5052826,0,0,1,0,180000,0,4,3,1,1,0,0,0,1,1,38,4,0,35,1
5052827,0,0,1,0,180000,0,4,3,1,1,0,0,0,1,1,38,4,0,7,1
5052828,0,0,1,0,180000,0,4,3,1,1,0,0,0,1,1,38,4,0,26,1
5052839,0,0,1,0,225000,4,4,1,1,1,0,0,0,1,2,55,11,0,11,1
5052840,0,0,1,0,225000,4,4,1,1,1,0,0,0,1,2,55,11,0,47,1
5052841,0,0,1,0,225000,4,4,1,1,1,0,0,0,1,2,55,11,0,15,1
5052842,0,0,1,0,45000,0,4,1,1,1,1,1,0,14,2,44,4,0,38,1
5052845,0,0,1,0,45000,0,4,1,1,1,1,1,0,14,2,44,4,0,16,1
5052846,0,0,1,0,45000,0,4,1,1,1,1,1,0,14,2,44,4,0,41,1
5052847,0,0,1,0,45000,0,4,1,1,1,1,1,0,14,2,44,4,0,55,1
5052848,0,0,1,0,45000,0,4,1,1,1,1,1,0,14,2,44,4,0,41,1
5052849,0,0,1,0,45000,0,4,1,1,1,1,1,0,14,2,44,4,0,24,1
5052850,0,0,1,0,45000,0,4,1,1,1,1,1,0,14,2,44,4,0,2,1
5052852,0,0,1,2,270000,4,4,1,1,1,0,0,0,14,4,39,4,0,52,1
5052855,0,0,1,2,270000,4,4,1,1,1,0,0,0,14,4,39,4,0,51,1
5052856,0,0,1,2,270000,4,4,1,1,1,0,0,0,14,4,39,4,0,42,1
5052857,0,0,1,2,270000,4,4,1,1,1,0,0,0,14,4,39,4,0,27,1
5052858,0,0,1,2,270000,4,4,1,1,1,0,0,0,14,4,39,4,0,19,1
5052859,0,0,1,2,270000,4,4,1,1,1,0,0,0,14,4,39,4,0,8,1
5052860,0,0,1,2,270000,4,4,1,1,1,0,0,0,14,4,39,4,0,3,1
5052864,0,0,1,0,94500,0,2,1,1,1,1,1,0,14,2,38,10,0,38,1
5052865,0,0,1,0,94500,0,2,1,1,1,1,1,0,14,2,38,10,0,14,1
5052866,0,0,1,0,94500,0,2,1,1,1,1,1,0,14,2,38,10,0,19,1
5052867,0,0,1,0,94500,0,2,1,1,1,1,1,0,14,2,38,10,0,19,1
5052871,1,0,1,0,337500,4,4,1,1,1,0,0,0,4,2,57,6,0,17,1
5052872,1,0,1,0,337500,4,4,1,1,1,0,0,0,4,2,57,6,0,30,1
5052876,1,1,1,0,225000,4,4,1,1,1,0,0,0,4,2,50,10,0,22,1
5052877,1,1,1,0,225000,4,4,1,1,1,0,0,0,4,2,50,10,4,19,1
5052878,1,1,1,0,225000,4,4,1,1,1,0,0,0,4,2,50,10,0,23,1
5052879,1,1,1,0,225000,4,4,1,1,1,0,0,0,4,2,50,10,4,19,1
5052880,1,1,1,0,225000,4,4,1,1,1,0,0,0,4,2,50,10,0,22,1
5052881,1,1,1,0,225000,4,4,1,1,1,0,0,0,4,2,50,10,0,22,1
5052882,1,1,1,0,225000,4,4,1,1,1,0,0,0,4,2,50,10,4,41,1
5052883,1,1,1,0,225000,4,4,1,1,1,0,0,0,4,2,50,10,0,31,1
5052884,1,1,1,0,225000,4,4,1,1,1,0,0,0,4,2,50,10,3,39,1
5052885,1,1,1,0,225000,4,4,1,1,1,0,0,0,4,2,50,10,0,9,1
5052889,1,1,1,1,382500,4,1,1,1,1,0,0,0,10,3,45,8,0,12,1
5052890,1,1,1,1,382500,4,1,1,1,1,0,0,0,10,3,45,8,0,55,1
5052891,1,0,0,0,180000,4,4,2,2,1,0,0,0,8,1,48,23,0,3,1
5052892,1,0,0,0,180000,4,4,2,2,1,0,0,0,8,1,48,23,0,3,1
5052893,1,0,0,0,180000,4,4,2,2,1,0,0,0,8,1,48,23,0,3,1
5052894,1,1,1,0,139500,0,1,1,1,1,1,0,0,10,2,24,1,0,14,1
5052895,1,1,1,0,139500,0,1,1,1,1,1,0,0,10,2,24,1,0,2,1
5052896,1,1,1,0,139500,0,1,1,1,1,1,0,0,10,2,24,1,0,15,1
5052897,1,1,1,0,139500,0,1,1,1,1,1,0,0,10,2,24,1,0,2,1
5052898,1,1,1,0,139500,0,1,1,1,1,1,0,0,10,2,24,1,0,1,1
5052899,1,1,1,0,139500,0,1,1,1,1,1,0,0,10,2,24,1,0,19,1
5052912,1,0,0,0,270000,0,4,1,1,1,0,0,0,8,2,38,11,0,38,1
5052916,1,0,0,0,270000,0,4,1,1,1,0,0,0,8,2,38,11,0,43,1
5052918,1,0,0,0,270000,0,4,1,1,1,0,0,0,8,2,38,11,0,12,1
5052919,1,0,0,0,270000,0,4,1,1,1,0,0,0,8,2,38,11,0,12,1
5052920,1,0,0,0,270000,0,4,1,1,1,0,0,0,8,2,38,11,0,12,1
5052927,1,1,1,0,247500,4,4,2,1,1,0,0,0,4,1,59,9,0,30,1
5052929,1,1,1,0,247500,4,4,2,1,1,0,0,0,4,1,59,9,0,21,1
5052930,1,1,1,0,247500,4,4,2,1,1,0,0,0,4,1,59,9,0,10,1
5052937,1,1,1,0,270000,4,4,3,1,1,0,0,0,4,1,48,4,0,9,1
5052938,1,1,1,0,270000,4,4,3,1,1,0,0,0,4,1,48,4,0,9,1
5052941,1,1,1,0,270000,4,4,3,1,1,0,0,0,4,1,48,4,0,12,1
5052942,1,1,1,0,270000,4,4,3,1,1,0,0,0,4,1,48,4,0,8,1
5052943,1,1,1,0,270000,4,4,3,1,1,0,0,0,4,1,48,4,0,8,1
5052962,1,1,1,0,135000,0,4,1,1,1,0,0,0,8,2,28,8,0,7,1
5052963,1,1,1,0,135000,0,4,1,1,1,0,0,0,8,2,28,8,0,16,1
5052964,1,1,1,0,135000,0,4,1,1,1,0,0,0,8,2,28,8,0,16,1
5052965,1,1,1,0,135000,0,4,1,1,1,0,0,0,8,2,28,8,0,15,1
5052966,1,1,1,0,135000,0,4,1,1,1,0,0,0,8,2,28,8,0,8,1
5052967,1,1,1,0,135000,0,4,1,1,1,0,0,0,8,2,28,8,0,6,1
5052969,0,0,1,1,157500,0,1,0,1,1,0,0,0,10,3,42,6,0,7,1
5052970,1,1,1,1,360000,4,4,1,1,1,0,1,0,8,3,46,4,0,15,1
5052971,1,1,1,1,360000,4,4,1,1,1,0,1,0,8,3,46,4,0,16,1
5052974,1,1,1,1,360000,4,4,1,1,1,0,1,0,8,3,46,4,2,27,1
5052975,1,1,1,1,360000,4,4,1,1,1,0,1,0,8,3,46,4,0,7,1
5052976,1,1,1,1,360000,4,4,1,1,1,0,1,0,8,3,46,4,1,15,1
5052977,1,1,1,1,360000,4,4,1,1,1,0,1,0,8,3,46,4,0,7,1
5052978,1,1,1,1,360000,4,4,1,1,1,0,1,0,8,3,46,4,0,39,1
5052979,1,1,1,1,360000,4,4,1,1,1,0,1,0,8,3,46,4,0,18,1
5052980,0,0,1,0,112500,4,4,1,1,1,0,0,0,14,2,53,5,0,7,1
5052981,0,0,1,0,112500,4,4,1,1,1,0,0,0,14,2,53,5,0,7,1
5052982,0,0,1,0,112500,4,4,1,1,1,0,0,0,14,2,53,5,0,7,1
5052983,0,0,1,0,112500,4,4,1,1,1,0,0,0,14,2,53,5,0,7,1
5052985,1,1,1,0,225000,4,4,1,1,1,0,0,0,8,2,42,8,0,19,1
5052986,1,1,1,0,225000,4,4,1,1,1,0,0,0,8,2,42,8,0,15,1
5052987,1,1,1,0,225000,4,4,1,1,1,0,0,0,8,2,42,8,0,15,1
5052999,0,1,1,0,90000,4,4,1,1,1,0,0,0,10,2,39,8,0,36,1
5053004,0,0,1,0,180000,4,3,1,1,1,0,0,0,1,2,46,14,0,15,1
5053005,0,0,1,0,180000,4,3,1,1,1,0,0,0,1,2,46,14,0,4,1
5053006,0,0,0,0,157500,4,4,3,1,1,0,0,0,11,1,53,33,0,27,1
5053008,0,0,0,0,157500,4,4,3,1,1,0,0,0,11,1,53,33,1,38,1
5053011,0,0,0,0,157500,4,4,3,1,1,0,0,0,11,1,53,33,1,7,1
5053012,0,0,0,0,157500,4,4,3,1,1,0,0,0,11,1,53,33,0,58,1
5053013,0,0,0,0,157500,4,4,3,1,1,0,0,0,11,1,53,33,0,5,1
5053016,0,0,0,0,157500,4,4,3,1,1,0,0,0,11,1,53,33,1,38,1
5053017,0,0,0,0,157500,4,4,3,1,1,0,0,0,11,1,53,33,1,37,1
5053018,0,0,0,0,157500,4,4,3,1,1,0,0,0,11,1,53,33,7,28,1
5053023,0,1,1,0,90000,4,4,1,1,1,1,1,0,14,2,41,2,0,3,1
5053024,0,1,1,0,90000,4,4,1,1,1,1,1,0,14,2,41,2,0,3,1
5053025,0,1,1,0,90000,4,4,1,1,1,1,1,0,14,2,41,2,0,3,1
5053026,0,1,1,0,90000,4,4,1,1,1,1,1,0,14,2,41,2,0,2,1
5053041,0,0,1,0,148500,4,4,1,1,1,1,0,0,8,2,34,6,0,1,1
5053042,0,0,1,0,148500,4,4,1,1,1,1,0,0,8,2,34,6,0,25,1
5053043,0,0,1,0,148500,4,4,1,1,1,1,0,0,8,2,34,6,0,25,1
5053044,0,0,1,0,148500,4,4,1,1,1,1,0,0,8,2,34,6,0,18,1
5053045,0,0,1,0,148500,4,4,1,1,1,1,0,0,8,2,34,6,0,4,1
5053046,0,0,1,0,148500,4,4,1,1,1,1,0,0,8,2,34,6,0,25,1
5053047,0,0,1,0,148500,4,4,1,1,1,1,0,0,8,2,34,6,0,25,1
5053063,0,0,1,0,193500,2,4,1,3,1,0,0,0,2,2,61,28,0,2,1
5053064,0,0,1,0,193500,2,4,1,3,1,0,0,0,2,2,61,28,0,3,1
5053066,0,0,1,0,193500,2,4,1,3,1,0,0,0,2,2,61,28,0,3,1
5053068,0,0,1,0,193500,2,4,1,3,1,0,0,0,2,2,61,28,0,22,1
5053069,0,0,1,0,193500,2,4,1,3,1,0,0,0,2,2,61,28,2,15,1
5053070,0,0,1,0,193500,2,4,1,3,1,0,0,0,2,2,61,28,0,2,1
5053071,1,0,1,1,270000,4,4,1,1,1,0,0,0,2,3,33,1,0,52,1
5053074,1,0,1,1,270000,4,4,1,1,1,0,0,0,2,3,33,1,0,44,1
5053079,0,0,0,0,175500,4,4,3,1,1,0,0,0,6,1,52,2,0,5,1
5053080,0,0,0,0,175500,4,4,3,1,1,0,0,0,6,1,52,2,0,5,1
5053081,0,0,0,0,175500,4,4,3,1,1,0,0,0,6,1,52,2,0,34,1
5053082,0,0,0,0,175500,4,4,3,1,1,0,0,0,6,1,52,2,0,14,1
5053083,0,0,0,0,175500,4,4,3,1,1,0,0,0,6,1,52,2,0,24,1
5053084,0,0,0,0,175500,4,4,3,1,1,0,0,0,6,1,52,2,1,40,1
5053085,0,0,0,0,175500,4,4,3,1,1,0,0,0,6,1,52,2,0,15,1
5053088,0,0,0,0,175500,4,4,3,1,1,0,0,0,6,1,52,2,0,45,1
5053089,0,0,0,0,175500,4,4,3,1,1,0,0,0,6,1,52,2,0,15,1
5053092,1,0,1,1,180000,4,4,1,1,1,0,1,0,8,3,38,3,0,20,1
5053093,1,0,1,1,180000,4,4,1,1,1,0,1,0,8,3,38,3,0,2,1
5053094,1,0,1,1,180000,4,4,1,1,1,0,1,0,8,3,38,3,0,1,1
5053095,1,0,1,1,180000,4,4,1,1,1,0,1,0,8,3,38,3,0,12,1
5053096,1,0,1,1,180000,4,4,1,1,1,0,1,0,8,3,38,3,0,12,1
5053097,1,0,1,1,180000,4,4,1,1,1,0,1,0,8,3,38,3,0,8,1
5053106,1,1,1,0,315000,4,1,1,1,1,0,0,0,4,2,40,2,0,7,1
5053107,1,1,1,0,315000,4,1,1,1,1,0,0,0,4,2,40,2,0,12,1
5053124,1,1,1,1,234000,4,4,1,1,1,0,0,0,6,3,32,10,0,20,1
5053125,1,1,1,1,234000,4,4,1,1,1,0,0,0,6,3,32,10,0,49,1
5053128,1,1,1,1,234000,4,4,1,1,1,0,0,0,6,3,32,10,0,36,1
5053134,1,1,1,1,234000,4,4,1,1,1,0,0,0,6,3,32,10,0,44,1
5053135,1,1,1,1,234000,4,4,1,1,1,0,0,0,6,3,32,10,0,6,1
5053136,1,1,1,1,234000,4,4,1,1,1,0,0,0,6,3,32,10,0,11,1
5053138,1,1,1,1,234000,4,4,1,1,1,0,0,0,6,3,32,10,0,34,1
5053139,1,1,1,1,234000,4,4,1,1,1,0,0,0,6,3,32,10,0,31,1
5053140,1,1,1,1,234000,4,4,1,1,1,0,0,0,6,3,32,10,0,20,1
5053141,1,1,1,1,234000,4,4,1,1,1,0,0,0,6,3,32,10,0,5,1
5053146,1,1,1,0,225000,0,4,1,1,1,0,0,0,4,2,47,4,0,13,1
5053147,1,1,1,0,225000,0,4,1,1,1,0,0,0,4,2,47,4,2,15,1
5053148,0,0,1,1,126000,4,4,1,1,1,0,0,0,3,1,34,3,2,36,1
5053149,0,0,1,1,126000,4,4,1,1,1,0,0,0,3,3,34,3,2,36,1
5053150,0,0,1,1,90000,4,1,3,1,1,0,0,0,3,2,45,6,0,30,1
5053151,0,0,1,1,90000,4,1,3,1,1,0,0,0,3,2,45,6,0,35,1
5053167,0,1,1,0,157500,4,4,1,1,1,0,0,0,3,2,46,7,0,43,1
5053168,0,1,1,0,157500,4,4,1,1,1,0,0,0,3,2,46,7,0,8,1
5053170,0,1,1,0,157500,4,4,1,1,1,0,0,0,3,2,46,7,0,53,1
5053171,0,1,1,0,157500,4,4,1,1,1,0,0,0,3,2,46,7,0,8,1
5053172,0,1,1,0,157500,4,4,1,1,1,0,0,0,3,2,46,7,0,5,1
5053173,0,1,1,0,157500,4,4,1,1,1,0,0,0,3,2,46,7,0,8,1
5053174,0,1,1,0,157500,4,4,1,1,1,0,0,0,3,2,46,7,0,29,1
